region,comuna,titulo,fecha,bajada,link,medio,label,score
Coquimbo,Vicuña,Por contaminación hídrica y lumínica: vecinos del Elqui en pie de guerra contra proyecto minero,2024-08-08,"Decenas de organizaciones de la región de Coquimbo se encuentran movilizándose con el objetivo de detener el proyecto minero Campanario,",https://www.biobiochile.cl/especial/bbcl-investiga/noticias/articulos/2024/08/08/por-contaminacion-hidrica-y-luminica-vecinos-del-elqui-en-pie-de-guerra-contra-proyecto-minero.shtml,BioBioChile,conflicto minero,0.95247083902359
Coquimbo,Vicuña,Asamblea del agua entrega declaración pública por conflicto Caimanes y Minera Los Pelambres,2012-05-30,Diferentes agrupaciones se reunieron el 26 de mayo y entregaron un comunicado manifestando la postura frente al conflicto entre la comunidad,https://www.elobservatodo.cl/noticia/sociedad/asamblea-del-agua-entrega-declaracion-publica-por-conflicto-caimanes-y-minera-los-p,elobservatodo.cl,conflicto minero,0.6127302646636963
Valparaíso,Cabildo,SMA dicta medida contra Minera Las Cenizas por escurrimiento de relaves en Cabildo,2024-06-17,"La medida se fundamenta en los hechos ocurridos el jueves 13 de junio a las 20:00 horas cuando, por las precipitaciones que afectaron a la",https://portal.sma.gob.cl/index.php/sma-dicta-medida-contra-minera-las-cenizas-por-escurrimiento-de-relaves-en-cabildo/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto minero,0.7929626107215881
Valparaíso,Cabildo,Crece movilización social en Cabildo por inminente cierre de Minera Cerro Negro,2023-12-15,"Sindicatos y Asociaciones de Pequeños Mineros se reunieron para plegarse como rubro a la demanda que evite el cierre de la minera,",https://g5noticias.cl/2023/12/15/crece-movilizacion-social-en-cabildo-por-inminente-cierre-de-minera-cerro-negro/,G5noticias,conflicto minero,0.8656230568885803
Valparaíso,Cabildo,Mineros de Cabildo en alerta: 700 trabajadores podrían quedar cesantes si el Consejo de Ministros decide cerrar la Mina Cerro Negro,2023-12-15,"Instancia ministerial decidirá el futuro de la faena el próximo mes de enero, cuestión que tiene en vilo a los trabajadores,",https://puranoticia.pnt.cl/regiones/mineros-de-cabildo-en-alerta-700-trabajadores-podrian-quedar-cesantes,Home Puranoticia,conflicto minero,0.9448736310005188
Valparaíso,Cabildo,Asamblea del agua entrega declaración pública por conflicto Caimanes y Minera Los Pelambres,2012-05-30,Diferentes agrupaciones se reunieron el 26 de mayo y entregaron un comunicado manifestando la postura frente al conflicto entre la comunidad,https://www.elobservatodo.cl/noticia/sociedad/asamblea-del-agua-entrega-declaracion-publica-por-conflicto-caimanes-y-minera-los-p,elobservatodo.cl,conflicto minero,0.6127302646636963
Valparaíso,Cabildo,Derrame de relave en planta de Minera Las Cenizas en Cabildo genera preocupación ambiental,2023-07-13,Compartir. Minera Las Cenizas ha anunciado que está trabajando en la confinación y transporte del material derramado.16 個月前,https://www.reporteminero.cl/noticia/noticias/2023/07/minera-las-cenizas-derrame-relave,Reporte Minero,conflicto minero,0.7436150908470154
Valparaíso,Cartagena,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,Cartagena,Caquetá: el temor ante la minería y las hidroeléctricas en la Amazonía colombiana,2016-12-15,"Caquetá es el departamento con más deforestación: 19.2 %, en el año 2015. “En el momento hay 43 bloques [petroleros] en explotación,",https://es.mongabay.com/2016/11/caqueta-temor-ante-la-mineria-las-hidroelectricas-la-amazonia-colombiana/,Mongabay - Conservation News,conflicto minero,0.9226062297821044
Valparaíso,Casablanca,Crisis medioambiental en Quintay: la privatización del agua como el origen del problema,2020-01-26,Constantes episodios de contaminación del agua potable durante todo el 2019 llevaron a los vecinos de dicha localidad a presentar un recurso,https://radio.uchile.cl/2020/01/26/crisis-medioambiental-en-quintay-la-privatizacion-del-agua-como-el-origen-del-problema/,Radio Universidad de Chile,conflicto minero,0.4513252377510071
Valparaíso,Catemu,"En medio de presiones de pequeña industria minera, COEVA aprueba proyecto de planta en Catemu",2023-07-21,"Por 7 votos a favor y 4 en contra, la Comisión de Evaluación Ambiental (COEVA) aprobó el proyecto de ampliación de vida útil de minera",https://www.ex-ante.cl/comision-ambiental-aprueba-proyecto-en-catemu-en-medio-de-fuertes-presiones-de-pequena-mineria-y-no-acata-recomendacion-del-sea/,Ex-Ante,conflicto minero,0.4133248627185821
Valparaíso,Catemu,Mineros de Cabildo en alerta: 700 trabajadores podrían quedar cesantes si el Consejo de Ministros decide cerrar la Mina Cerro Negro,2023-12-15,"Instancia ministerial decidirá el futuro de la faena el próximo mes de enero, cuestión que tiene en vilo a los trabajadores,",https://puranoticia.pnt.cl/regiones/mineros-de-cabildo-en-alerta-700-trabajadores-podrian-quedar-cesantes,Home Puranoticia,conflicto minero,0.9448736310005188
Valparaíso,Concón,"Minsal declara Alerta Sanitaria para Concón, Quintero y Puchuncaví por episodios de contaminación",2024-08-06,"El Ministerio de Salud decretó Alerta Sanitaria para las comunas de Concón, Quintero y Puchuncaví, en la región de Valparaíso hasta el",https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2024/08/06/minsal-declara-alerta-sanitaria-para-concon-quintero-y-puchuncavi-por-episodios-de-contaminacion.shtml,BioBioChile,conflicto minero,0.9345729947090148
Valparaíso,Concón,Minvu ordena demoler Hotel Punta Piqueros en Concón tras fallo de la Corte Suprema,2024-01-25,La decisión de la entidad se basa en que el inmueble no se ajusta al plan regulador comunal y no cuenta con un permiso municipal.9 個月前,https://www.df.cl/empresas/construccion/minvu-ordena-demoler-hotel-punta-piqueros-en-concon-tras-fallo-de-la,Diario Financiero,conflicto minero,0.7369247078895569
Valparaíso,Concón,Proyecto Punta Piqueros: un mar de conflictos,2024-02-05,"En 2011, el municipio de Concón aprobó el permiso para levantar el hotel Punta Piqueros. El cinco estrellas tenía fecha de inauguración para",https://www.latercera.com/pulso/noticia/un-mar-de-conflictos/YTHL45HQPJABREHIZ6X6OFF47U/,La Tercera,conflicto minero,0.9543942213058472
Valparaíso,Concón,Minvu ordena demolición del Hotel Punta Piqueros en Concón,2024-01-25,"La Seremi del Ministerio de Vivienda y Urbanismo (Minvu) de Valparaíso ordenó esta mañana la demolición del Hotel Punta Piqueros en Concón,",https://www.latercera.com/nacional/noticia/minvu-ordena-demolicion-del-hotel-punta-piqueros-en-concon/R5HOVAEHOJGXDLCJG25ONPUI6M/,La Tercera,conflicto minero,0.9567895531654358
Valparaíso,Concón,Gerente de Reconsa habla por rechazo a loteo en dunas de Concón,2024-07-08,"Reconsa, con más de 30 años de historia en urbanización, enfrenta su mayor desafío tras el rechazo de su proyecto en Concón.4 個月前",https://www.latercera.com/pulso-pm/noticia/gerente-de-reconsa-por-rechazo-a-loteo-en-dunas-de-concon-algunos-de-los-votos-tuvieron-argumentos-que-daban-pena-y-estaban-improvisando/NOOSRTUV2FGLBACP76ER3Z4ZDY/,La Tercera,conflicto minero,0.4048747420310974
Valparaíso,El Quisco,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,El Quisco,"Rechazan reclamación que buscaba anular el Plan de Prevención y Descontaminación de Concón, Quintero y Puchuncaví",2020-10-16,El Tribunal Ambiental de Santiago rechazó la reclamación interpuesta por un grupo de vecinas de Quintero y Puchuncaví en contra del decreto,https://www.paiscircular.cl/radar-legal/sentencia-segundo-tribunal-ambiental-rechazo-reclamacion-que-buscaba-anular-el-plan-de-prevencion-y-descontaminacion-de-concon-quintero-y-puchuncavi/,País Circular,conflicto minero,0.3949053883552551
Valparaíso,El Tabo,La carrera contrarreloj para salvar Gota de Leche: el gran campo dunar de Chile central amenazado por la extracción de áridos y la industria inmobiliaria,2020-10-29,"Gota de Leche posee uno de los últimos grandes campos dunares que quedan en el litoral central, y ha sido calificada como un refugio",https://laderasur.com/articulo/la-carrera-contrarreloj-para-salvar-gota-de-leche-el-gran-campo-dunar-de-chile-central-amenazado-por-la-extraccion-de-aridos-y-la-industria-inmobiliaria/,Ladera Sur,conflicto minero,0.7314423322677612
Valparaíso,El Tabo,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,Isla de Pascua,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,Juan Fernández,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,La Cruz,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,La Cruz,"Golpe al mentón para La Calera, Quillota y La Cruz: Sondajes arqueológicos retrasarían hasta en 2 años la extensión del Metro de Valparaíso",2023-03-31,Observación del Consejo de Monumentos Nacionales ante el Sistema de Evaluación Ambiental da cuenta de la ejecución de más de mil pozos,https://puranoticia.pnt.cl/regiones/golpe-al-menton-para-la-calera-quillota-y-la-cruz-sondajes,Home Puranoticia,conflicto minero,0.6359466314315796
Valparaíso,La Cruz,Comunidades lanzan nueva arremetida contra minera Anglo American por proyecto El Soldado,2022-10-12,Opositores al proyecto de Anglo American denominado “Continuidad Operacional Fase V El Soldado” presentaron 16 reclamaciones en contra de la,https://www.latercera.com/pulso-pm/noticia/comunidades-lanzan-nueva-arremetida-contra-minera-anglo-american-por-proyecto-el-soldado/PN4JWQQTEFDN3NT7YPUUH6VRMY/,La Tercera,conflicto minero,0.8418427109718323
Valparaíso,La Cruz,Problemas de Disposición,2024-12-04,"Para récord Guinness: la Municipalidad de Ancud envía, desde el año 2021, los residuos sólidos domiciliarios (RSD) de sus habitantes hasta el relleno",https://www.induambiente.com/especial/residuos/problemas-de-disposicion,Induambiente,conflicto minero,0.4540838301181793
Valparaíso,La Cruz,Basurales en Valparaíso: una bomba de tiempo en los cerros,2019-09-17,"Conaf ha identificado los puntos críticos, mientras se prepara para una movida temporada de incendios forestales.62 個月前",https://www.soychile.cl/Valparaiso/Sociedad/2019/09/18/616049/Basurales-en-Valparaiso-una-bomba-de-tiempo-en-los-cerros.aspx,soychile.cl,conflicto minero,0.8288282752037048
Valparaíso,La Ligua,SMA dicta medida contra Minera Las Cenizas por escurrimiento de relaves en Cabildo,2024-06-17,"La medida se fundamenta en los hechos ocurridos el jueves 13 de junio a las 20:00 horas cuando, por las precipitaciones que afectaron a la",https://portal.sma.gob.cl/index.php/sma-dicta-medida-contra-minera-las-cenizas-por-escurrimiento-de-relaves-en-cabildo/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto minero,0.7929626107215881
Valparaíso,La Ligua,Conflicto ambiental en Valparaíso: Comunidad de Pullally se opone a proyecto de empresa minera,2023-03-30,"Iniciativa será votada el 5 de abril por la Comisión de Evaluación Ambiental, integrada por los seremis de Medioambiente, Obras Públicas,",https://www.elciudadano.com/chile/conflicto-ambiental-en-valparaiso-comunidad-de-pullally-se-opone-a-proyecto-de-empresa-minera/03/30/,elciudadano.com,conflicto minero,0.9219967126846312
Valparaíso,La Ligua,Golpe al Valle de La Ligua: SEA aprueba continuidad de faena minera en localidad de Pullally,2023-04-21,"La tarde del martes 11 de abril, con 7 votos a favor y 5 en contra, la Comisión de Evaluación Ambiental de la Región de Valparaíso aprobó el",https://laliguanoticias.cl/2023/04/11/golpe-al-valle-de-la-ligua-sea-aprueba-continuidad-de-faena-minera-en-localidad-de-pullally/,laliguanoticias.cl,conflicto minero,0.841882050037384
Valparaíso,La Ligua,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,La Ligua,Comunidad de El Melón acusa riesgo de colapso de tranque de relaves y bloquea acceso a mina El Soldado de Anglo American,2022-06-21,"La actividad de la mina El Soldado de la multinacional Anglo Americam ha generado una zona de sacrificio ambiental en la comuna de Nogales,",https://resumen.cl/articulos/comunidad-de-el-melon-acusa-riesgo-de-colapso-de-tranque-de-relaves-y-bloquea-acceso-a-mina-el-soldado-de-anglo-american,Resumen.cl,conflicto minero,0.891473650932312
Valparaíso,La Ligua,Crece movilización social en Cabildo por inminente cierre de Minera Cerro Negro,2023-12-15,"Sindicatos y Asociaciones de Pequeños Mineros se reunieron para plegarse como rubro a la demanda que evite el cierre de la minera,",https://g5noticias.cl/2023/12/15/crece-movilizacion-social-en-cabildo-por-inminente-cierre-de-minera-cerro-negro/,G5noticias,conflicto minero,0.8656230568885803
Valparaíso,Limache,Villa Alemana sin Termoeléctricas explica por qué no quieren el proyecto de IC Power,2017-04-09,Quieren instalar una termoeléctrica entre Villa Alemana y Limache. Los activistas de Villa Alemana sin Termoeléctricas cuentan por qué hace,https://www.elciudadano.com/organizacion-social/villa-alemana-sin-termoelectricas-explica-por-que-no-quieren-el-proyecto-de-ic-power1/04/09/,elciudadano.com,conflicto minero,0.3825041651725769
Valparaíso,Los Andes,Los incumplimientos ambientales de la minera que amenaza al Valle del Aconcagua y el silencio de la SMA,2024-05-17,"En 2018 la comunidad del Parque Andino Juncal denunció a Nutrex SpA, minera norteamericana que en el marco del denominado proyecto de",https://interferencia.cl/articulos/los-incumplimientos-ambientales-de-la-minera-que-amenaza-al-valle-del-aconcagua-y-el,Interferencia |,conflicto minero,0.9579962491989136
Valparaíso,Los Andes,Noticias de América - Duras críticas ecologistas a Boric por el proyecto minero de Los Bronces en Chile,2023-04-19,"En Chile, el gobierno de Gabriel Boric está bajo críticas del sector ambientalista tras haber aprobado el lunes un controvertido proyecto de",https://www.rfi.fr/es/programas/noticias-de-am%25C3%25A9rica/20230419-duras-cr%25C3%25ADticas-ecologistas-a-boric-por-el-proyecto-minero-de-los-bronces-en-chile,RFI,conflicto minero,0.7342242002487183
Valparaíso,Los Andes,La cruzada por mantener la cordillera de Putaendo libre de minería: un conflicto que amenaza la naturaleza y autonomía local,2021-05-13,"Indignación generó en la ciudadanía la reciente aprobación del proyecto de la minera Vizcachitas, que busca ejecutar 350 sondajes en la",https://laderasur.com/articulo/la-cruzada-por-mantener-la-cordillera-de-putaendo-libre-de-mineria-un-conflicto-que-amenaza-la-naturaleza-y-autonomia-local/,Ladera Sur,conflicto minero,0.906583845615387
Valparaíso,Los Andes,Chile aprueba proyecto minero con ambientalistas en contra,2023-04-18,"El proyecto de la minera Anglo American Sur requiere una inversión de 3 mil millones de dólares y generará más de 2.500 empleos,",https://www.dw.com/es/chile-aprueba-proyecto-de-gran-minera-con-ambientalistas-en-contra/a-65353734,DW,conflicto minero,0.5257540345191956
Valparaíso,Los Andes,"Extractivismo minero en Chile. El Putaendo, hacia una zona de sacrificio",2020-05-18,"Con una pandemia atravesando la normalidad de la vida mundial, el Servicio de Evaluación de Impacto Ambiental chileno (SEA) aprobó el",https://radiografica.org.ar/2020/05/18/extractivismo-minero-en-chile-el-putaendo-hacia-una-zona-de-sacrificio/,Radio Gráfica,conflicto minero,0.9435825943946838
Valparaíso,Los Andes,Alerta en Región de Valparaíso: Organizaciones denuncian a minera por poner en peligro la disponibilidad de agua,2024-03-05,Organizaciones del Valle de Aconcagua denuncian a minera chilena-norteamericana por poner en peligro la disponibilidad hídrica de la región,https://www.elciudadano.com/actualidad/alerta-en-region-de-valparaiso-organizaciones-denuncian-a-minera-por-poner-en-peligro-la-disponibilidad-de-agua/03/05/,elciudadano.com,conflicto minero,0.8483386635780334
Valparaíso,Los Andes,La defensa del agua en Aconcagua ante amenazas mineras: Manifestaciones y actividades programadas en región de Valparaíso,2024-04-09,Coordinadora Defensa Akunkawa “de la protesta a la propuesta” en el marco de las acciones por la defensa del agua ante amenazas mineras.7 個月前,https://www.elciudadano.com/actualidad/la-defensa-del-agua-en-aconcagua-ante-amenazas-mineras-manifestaciones-y-actividades-programadas-en-region-de-valparaiso/04/09/,elciudadano.com,conflicto minero,0.719129741191864
Valparaíso,Los Andes,Entidades ambientales suman 10 días de protesta en la alta montaña contra proyecto minero en el Valle Juncal y anuncian manifestación ante el Congreso,2024-04-08,"Mientras el acampe de alta cordillera en el Valle Juncal ya cumple 10 días de resistencia, las organizaciones convocan manifestaciones y",https://g5noticias.cl/2024/04/08/entidades-ambientales-suman-10-dias-de-protesta-en-la-alta-montana-contra-proyecto-minero-en-el-valle-juncal-y-anuncian-manifestacion-ante-el-congreso/,G5noticias,conflicto minero,0.4785382151603699
Valparaíso,Los Andes,Categórico rechazo a amenazas de transnacional minera en Parque Juncal: Fundación Glaciares advierte graves impactos,2024-03-28,"Ante los anuncios de uso de la fuerza por parte de la empresa minera Nutrex Spa en el Parque Andino Juncal en Región de Valparaíso,",https://www.elciudadano.com/actualidad/categorico-rechazo-a-amenazas-de-transnacional-minera-en-parque-juncal-fundacion-glaciares-advierte-graves-impactos/03/28/,elciudadano.com,conflicto minero,0.5439988970756531
Valparaíso,Los Andes,Se agudiza conflicto minero en Parque Juncal: Transnacional solicitó uso de la fuerza pública para ingresar,2024-03-21,"Las amenazas de la transnacional Nutrex Spa, suceden en medio de la protesta de organizaciones territoriales del Aconcagua quienes denuncian",https://www.elciudadano.com/actualidad/se-agudiza-conflicto-minero-en-parque-juncal-transnacional-solicito-uso-de-la-fuerza-publica-para-ingresar/03/21/,elciudadano.com,conflicto minero,0.8732923269271851
Valparaíso,Los Andes,"Proyecto Vizcachitas, el ecocidio minero que fraguan en las sombras Piñera y Los Andes Cooper",2020-06-08,La transnacional minera canadiense se apresta -con la ayuda del Gobierno- a implementar un ecocidio minero en los valles de Putaendo y,https://www.elciudadano.com/medio-ambiente/proyecto-vizcachitas-el-ecocidio-minero-que-fraguan-en-las-sombras-pinera-y-los-andes-cooper/06/08/,elciudadano.com,conflicto minero,0.9580281972885132
Valparaíso,Los Andes,En medio de pandemia y megasequía Gobierno aprueba a escondidas y con trampas abominable proyecto minero en paraíso natural de Putaendo,2020-04-25,"Ante el completo silencio de la prensa y a espaldas de la ciudadanía, la Comisión de Evaluación Ambiental de la Región de Valparaíso aprobó",https://www.elciudadano.com/especiales/chiledesperto/en-medio-de-pandemia-y-megasequia-gobierno-aprueba-a-escondidas-y-con-trampas-abominable-proyecto-minero-en-paraiso-natural-de-putaendo/04/25/,elciudadano.com,conflicto minero,0.8676115274429321
Valparaíso,Los Andes,Empresa determinó causas del derrame de concentrado de cobre en Los Andes,2016-02-28,"Codelco Andina determinó la causa del derrame de concentrado de cobre que afectó a Los Andes, mientras que ambientalistas piden sanciones",https://cooperativa.cl/noticias/pais/medioambiente/contaminacion/empresa-determino-causas-del-derrame-de-concentrado-de-cobre-en-los-andes/2016-02-28/141004.html,Cooperativa.cl,conflicto minero,0.6958515644073486
Valparaíso,Los Andes,Putaendo declara empresa non grata a Minera Vizcachitas,2022-12-12,"Tiempo de lectura aprox: 3 minutos, 54 segundos. Decenas de organizaciones sociales y territoriales de Putaendo, en la provincia de San",https://www.elclarin.cl/2022/12/12/putaendo-declara-empresa-non-grata-a-minera-vizcachitas/,El Clarin de Chile,conflicto minero,0.7807199358940125
Valparaíso,Nogales,Comisión de Evaluación Ambiental rechazó proyecto de nueva fase en tajo de explotación minera El Soldado de Angloamerican en Nogales,2022-07-21,"Este martes, la Comisión de Evaluación Ambiental rechazó el proyecto «Continuidad Operacional Fase V El Soldado, de",https://resumen.cl/articulos/comision-de-evaluacion-ambiental-rechazo-proyecto-de-nueva-fase-en-tajo-de-explotacion-minera-el-soldado-de-angloamerican-en-nogales,Resumen.cl,conflicto minero,0.6907082796096802
Valparaíso,Nogales,Comunidades lanzan nueva arremetida contra minera Anglo American por proyecto El Soldado,2022-10-12,Opositores al proyecto de Anglo American denominado “Continuidad Operacional Fase V El Soldado” presentaron 16 reclamaciones en contra de la,https://www.latercera.com/pulso-pm/noticia/comunidades-lanzan-nueva-arremetida-contra-minera-anglo-american-por-proyecto-el-soldado/PN4JWQQTEFDN3NT7YPUUH6VRMY/,La Tercera,conflicto minero,0.8418427109718323
Valparaíso,Nogales,Comunidad de El Melón acusa riesgo de colapso de tranque de relaves y bloquea acceso a mina El Soldado de Anglo American,2022-06-21,"La actividad de la mina El Soldado de la multinacional Anglo Americam ha generado una zona de sacrificio ambiental en la comuna de Nogales,",https://resumen.cl/articulos/comunidad-de-el-melon-acusa-riesgo-de-colapso-de-tranque-de-relaves-y-bloquea-acceso-a-mina-el-soldado-de-anglo-american,Resumen.cl,conflicto minero,0.891473650932312
Valparaíso,Olmué,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,Panquehue,"Plaguicidas ilegales en Chile estarían causando deterioro cognitivo en trabajadores, niños y pueblos cercanos",2019-01-16,"Alarmante es el nuevo caso expuesto en las regiones del Maule y Coquimbo, que aluden a la responsabilidad de la industria agricultora en el",https://www.laizquierdadiario.cl/Neurotoxicidad-y-Agroindustria-Plaguicidas-ilegales-en-Chile-causarian-deterioro-cognitivo-en,La Izquierda Diario Chile,conflicto minero,0.712115466594696
Valparaíso,Papudo,Conflicto ambiental en Valparaíso: Comunidad de Pullally se opone a proyecto de empresa minera,2023-03-30,"Iniciativa será votada el 5 de abril por la Comisión de Evaluación Ambiental, integrada por los seremis de Medioambiente, Obras Públicas,",https://www.elciudadano.com/chile/conflicto-ambiental-en-valparaiso-comunidad-de-pullally-se-opone-a-proyecto-de-empresa-minera/03/30/,elciudadano.com,conflicto minero,0.9219967126846312
Valparaíso,Petorca,"Petorca, el pueblo de Chile que está cerrando escuelas por culpa de la sequía",2021-12-16,"En Petorca, los planteles educativos han reducido sus jornadas y enviado a los estudiantes a sus casas. ¿La razón? La fuerte sequía en el",https://www.bbc.com/mundo/noticias-america-latina-59584248,BBC,conflicto minero,0.478581815958023
Valparaíso,Petorca,"‘Chile ha privatizado por completo el agua, lo cual significa que el robo está institucionalizado’",2020-02-12,"Al cabo de un año signado por la movilización masiva en torno de la emergencia climática, CIVICUS está entrevistando a activistas, líderes y",https://www.civicus.org/index.php/es/medios-y-recursos/noticias/entrevistas/4270-chile-ha-privatizado-por-completo-el-agua-lo-cual-significa-que-el-robo-esta-institucionalizado,CIVICUS Global Alliance,conflicto minero,0.7013928890228271
Valparaíso,Petorca,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto minero,0.4817045032978058
Valparaíso,Petorca,Crece movilización social en Cabildo por inminente cierre de Minera Cerro Negro,2023-12-21,"Sindicatos y Asociaciones de Pequeños Mineros se reunieron para plegarse como rubro a la demanda que evite el cierre de la minera,",https://g5noticias.cl/2023/12/15/crece-movilizacion-social-en-cabildo-por-inminente-cierre-de-minera-cerro-negro/,G5noticias,conflicto minero,0.8656230568885803
Valparaíso,Petorca,Mineros de Cabildo en alerta: 700 trabajadores podrían quedar cesantes si el Consejo de Ministros decide cerrar la Mina Cerro Negro,2023-12-21,"Instancia ministerial decidirá el futuro de la faena el próximo mes de enero, cuestión que tiene en vilo a los trabajadores,",https://puranoticia.pnt.cl/regiones/mineros-de-cabildo-en-alerta-700-trabajadores-podrian-quedar-cesantes,Home Puranoticia,conflicto minero,0.9448736310005188
Valparaíso,Puchuncaví,"Minsal declara Alerta Sanitaria para Concón, Quintero y Puchuncaví por episodios de contaminación",2024-08-21,"El Ministerio de Salud decretó Alerta Sanitaria para las comunas de Concón, Quintero y Puchuncaví, en la región de Valparaíso hasta el",https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2024/08/06/minsal-declara-alerta-sanitaria-para-concon-quintero-y-puchuncavi-por-episodios-de-contaminacion.shtml,BioBioChile,conflicto minero,0.9345729947090148
Valparaíso,Quillota,Triste realidad: el Aconcagua entre los ríos más contaminados,2022-03-20,El Tercer Muestreo Nacional de Basura en los Ríos de Chile analizó 37 ríos con grandes volúmenes de desperdicios de distintas regiones del.32 months ago,https://www.soychile.cl/quillota/sociedad/2022/02/25/745935/rio-aconcagua-contaminacion-basura.html,SoyChile.cl,conflicto minero,0.9278545379638672
Valparaíso,Quilpué,Colliguay bajo la amenaza minera y la proliferación de micro basurales,2020-09-17,Colliguay es un sector rural de la comuna de Quilpué que se ha caracterizado en el último tiempo por ser un polo de desarrollo de la,https://www.elmartutino.cl/noticia/medioambiente/colliguay-bajo-la-amenaza-minera-y-la-proliferacion-de-micro-basurales,www.elmartutino.cl,conflicto minero,0.8535622954368591
